Window Size,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10
10,0.0035809993743896483,0.003633717695871989,0.0035729765892028808,0.00310442050298055,0.0032989899317423504,0.00306700865427653,0.003702060381571452,0.003159185250600179,0.0029562989870707194,0.0038537936534536405
50,0.056663378079732256,0.056918871402740476,0.05372558037439982,0.05797640085220337,0.05405526161193848,0.06136375665664673,0.05561952590942383,0.05187580585479736,0.05531020561854045,0.05378644486248952
100,0.3650882959365845,0.3104042649269104,0.30925774574279785,0.4057631015777588,0.3893527309099833,0.33919335206349693,0.4284112493197123,0.482110333442688,0.3859845519065857,0.3818706465906105
200,14.775947634379069,13.822046319643656,14.126054998238882,14.22908486922582,14.342593959967296,13.39450996319453,14.531518197059631,14.46566025018692,15.7191934466362,13.746879478564852
300,126.86469083627065,150.1620341261228,150.74492246309916,143.35249232053758,145.09581886132557,146.895843009154,158.96312350034714,146.80302639802298,137.68987487702853,148.82312018827582
500,451.37281725804013,528.2987198710441,476.12095977067946,476.2333328326543,522.2810238997141,450.89121525684993,494.55348793969,528.1199737281954,506.3540395916452,457.4322925684976
