N M h2 pval
-1 -1 0.0001 0.0921546750202501
-1 -1 0.0001 0.006570111792111311
-1 -1 0.0001 0.06276217699336739
-1 -1 0.0001 0.024112809951224112
-1 -1 0.0001 0.042863194958097095
-1 -1 0.0001 0.01345928856211509
-1 -1 0.0001 0.08676448474559573
-1 -1 0.0001 0.0105571224156501
-1 -1 0.0001 0.4004757080485668
-1 -1 0.0001 0.39664102322620176
-1 -1 0.0001 0.00012199294199666255
-1 -1 0.0001 0.00150653858628913
-1 -1 0.0001 0.07825399488382934
-1 -1 0.0001 0.3400224694767613
-1 -1 0.0001 0.00026656480098874447
-1 -1 0.0001 0.0027988172633861552
-1 -1 0.0001 0.16288684427806155
-1 -1 0.0001 0.00018423460635019762
-1 -1 0.0001 0.03733989814920724
-1 -1 0.0001 0.002662484907432816
-1 -1 0.0001 0.04851348781418774
-1 -1 0.0001 0.0015819910884611321
-1 -1 0.0001 0.5027454703998125
-1 -1 0.0001 0.05904671533798811
-1 -1 0.0001 0.028402329425371797
-1 -1 0.0001 0.23996479626764566
-1 -1 0.0001 0.0033714614570323764
-1 -1 0.0001 0.10388929274888148
-1 -1 0.0001 0.202810559595335
-1 -1 0.0001 4.017828120927991e-05
-1 -1 0.0001 0.3412838550427768
-1 -1 0.0001 0.03301809521887589
-1 -1 0.0001 0.013465427137631103
-1 -1 0.0001 0.02629498247741935
-1 -1 0.0001 0.0014578427935960647
-1 -1 0.0001 0.003053080659860208
-1 -1 0.0001 0.0002482410977989735
-1 -1 0.0001 0.001868409695058526
-1 -1 0.0001 0.0009152260185054661
-1 -1 0.0001 0.00023045009617406187
-1 -1 0.0001 4.758824386508209e-05
-1 -1 0.0001 0.009381524007419095
-1 -1 0.0001 0.0006539048923108748
-1 -1 0.0001 0.05339856787275299
-1 -1 0.0001 0.0
-1 -1 0.0001 1.3354204702054062e-05
-1 -1 0.0001 0.00551392637053727
-1 -1 0.0001 6.294141207274784e-05
-1 -1 0.0001 0.04077212801601349
-1 -1 0.0001 0.014157442855891933
-1 -1 0.0001 0.5064268642660397
-1 -1 0.0001 0.44355903501006266
-1 -1 0.0001 0.0016052228239691324
-1 -1 0.0001 0.045305256445596465
-1 -1 0.0001 0.5569934664421194
-1 -1 0.0001 0.05447307893980469
-1 -1 0.0001 0.0008493099902617818
-1 -1 0.0001 0.7408269013420099
-1 -1 0.0001 0.28837288290766305
-1 -1 0.0001 5.279776212896437e-07
-1 -1 0.0001 0.01623198793503733
-1 -1 0.0001 0.26520199169159386
-1 -1 0.0001 0.07304254218625783
-1 -1 0.0001 0.004007810966393466
-1 -1 0.0001 5.567003971140849e-06
-1 -1 0.0001 0.03672811595855374
-1 -1 0.0001 4.886152593641668e-10
-1 -1 0.0001 0.1215512835268664
-1 -1 0.0001 0.5199575936894214
-1 -1 0.0001 0.002061001380772587
-1 -1 0.0001 0.01731468323464669
-1 -1 0.0001 0.6051095223066405
-1 -1 0.0001 0.018936907102081735
-1 -1 0.0001 0.02499335712277051
-1 -1 0.0001 0.0017044193506705607
-1 -1 0.0001 0.047910113724696446
-1 -1 0.0001 0.16124530676780902
-1 -1 0.0001 0.3170478184435934
-1 -1 0.0001 0.0002944647441681658
-1 -1 0.0001 0.038392802911375146
-1 -1 0.0001 0.013551177599735231
-1 -1 0.0001 0.027374687231228823
-1 -1 0.0001 0.012848952767961053
-1 -1 0.0001 0.0003880938207989626
-1 -1 0.0001 0.6607687415314989
-1 -1 0.0001 0.10888246833635995
-1 -1 0.0001 0.00010918902873191527
-1 -1 0.0001 0.00029226682248317815
-1 -1 0.0001 0.05691801461593715
-1 -1 0.0001 0.714960531465781
-1 -1 0.0001 0.3372242449850793
-1 -1 0.0001 0.01961754695446416
-1 -1 0.0001 0.0018280841409417103
-1 -1 0.0001 0.025725956935590433
-1 -1 0.0001 8.946475068549731e-07
-1 -1 0.0001 0.005143045237708033
-1 -1 0.0001 0.20152782926955637
-1 -1 0.0001 0.044879354062134835
-1 -1 0.0001 0.019459339833294176
-1 -1 0.0001 0.003809719808353207
-1 -1 0.0001 0.12864122770760544
-1 -1 0.0001 0.007271215625300531
-1 -1 0.0001 0.1591066834596474
-1 -1 0.0001 0.036533388873987827
-1 -1 0.0001 0.0477360099754387
-1 -1 0.0001 0.004645788509473059
-1 -1 0.0001 0.0011423883570423898
-1 -1 0.0001 6.541509064428297e-06
-1 -1 0.0001 0.07863957409716793
-1 -1 0.0001 0.001923408062432852
-1 -1 0.0001 0.050768255426879905
-1 -1 0.0001 0.001960803461517946
-1 -1 0.0001 3.3261910761250846e-06
-1 -1 0.0001 0.17402609372198607
-1 -1 0.0001 0.24083692412125668
-1 -1 0.0001 0.0011982133876224932
-1 -1 0.0001 0.0006587658558562248
-1 -1 0.0001 5.439460596479151e-05
-1 -1 0.0001 0.014346070753411766
-1 -1 0.0001 0.35242561433187003
-1 -1 0.0001 0.01727844662427036
-1 -1 0.0001 0.13365733734911722
-1 -1 0.0001 0.00025991353584531307
-1 -1 0.0001 5.09179579077923e-06
-1 -1 0.0001 0.0726565125930847
-1 -1 0.0001 0.0961125996081541
-1 -1 0.0001 0.06586580984400348
-1 -1 0.0001 0.002864818055989704
-1 -1 0.0001 0.0011353615997238276
-1 -1 0.0001 0.1258067848792942
-1 -1 0.0001 0.5114361786074106
-1 -1 0.0001 0.4500523755903114
-1 -1 0.0001 6.774640932238896e-05
-1 -1 0.0001 0.06349919369034118
-1 -1 0.0001 0.004608927061643842
-1 -1 0.0001 2.8324397398638013e-06
-1 -1 0.0001 0.008487298238640362
-1 -1 0.0001 0.0018136827361016072
-1 -1 0.0001 0.00011960850008052581
-1 -1 0.0001 0.09791867763131556
-1 -1 0.0001 1.39139735544358e-06
-1 -1 0.0001 0.015878756307815878
-1 -1 0.0001 0.0013690282576208634
-1 -1 0.0001 1.8647434096852322e-07
-1 -1 0.0001 5.471286292246802e-06
-1 -1 0.0001 0.33226692216825426
-1 -1 0.0001 0.12083365767435694
-1 -1 0.0001 6.7921278150695485e-06
-1 -1 0.0001 0.34689436541957575
-1 -1 0.0001 0.14232241382256028
-1 -1 0.0001 0.00414204204829971
-1 -1 0.0001 0.027991998759421155
-1 -1 0.0001 0.001640990128576103
-1 -1 0.0001 0.07797910478086911
-1 -1 0.0001 9.900809391116816e-06
-1 -1 0.0001 0.0002562212123795593
-1 -1 0.0001 0.004566031550267469
-1 -1 0.0001 0.002924264810801769
-1 -1 0.0001 0.2237931794120025
-1 -1 0.0001 0.344270768320059
-1 -1 0.0001 0.005824307949869545
-1 -1 0.0001 0.31326543861898215
-1 -1 0.0001 0.0001445317830658377
-1 -1 0.0001 0.0010230659551555554
-1 -1 0.0001 0.057206971693162245
-1 -1 0.0001 0.22141135541712464
-1 -1 0.0001 0.05384963045840396
-1 -1 0.0001 0.06284416164143503
-1 -1 0.0001 0.0002696460290141367
-1 -1 0.0001 0.8742031905719772
-1 -1 0.0001 0.27199783714613335
-1 -1 0.0001 0.0056422413898802315
-1 -1 0.0001 3.5151888442275236e-05
-1 -1 0.0001 0.08814463158484442
-1 -1 0.0001 0.5085199311170328
-1 -1 0.0001 0.001329167120286967
-1 -1 0.0001 2.4834871191981023e-05
-1 -1 0.0001 0.011693461982763775
-1 -1 0.0001 0.0013554604605945375
-1 -1 0.0001 3.4865153013985406e-05
-1 -1 0.0001 0.015435406540756924
-1 -1 0.0001 0.2835717973352354
-1 -1 0.0001 0.45600741914431653
-1 -1 0.0001 0.17715929550158316
-1 -1 0.0001 2.314800277125606e-06
-1 -1 0.0001 0.04658008651114276
-1 -1 0.0001 0.012232818555179326
-1 -1 0.0001 0.04678720803805303
-1 -1 0.0001 1.9627329315152764e-06
-1 -1 0.0001 0.011821445406291153
-1 -1 0.0001 0.06588983991216457
-1 -1 0.0001 0.0475660923631096
-1 -1 0.0001 0.003822611512241836
-1 -1 0.0001 0.21782603290920077
-1 -1 0.0001 0.01324475207090492
-1 -1 0.0001 0.009462820435762742
-1 -1 0.0001 0.0010875665070860796
-1 -1 0.0001 0.002807699290972465
-1 -1 0.0001 0.7451028564436649
-1 -1 0.0001 0.14772788680381777
-1 -1 0.0001 0.7273849605113174
-1 -1 0.0001 1.0413190510982773e-05
-1 -1 0.0001 0.003294969650670554
-1 -1 0.0001 0.13807872330199256
-1 -1 0.0001 0.08118360194332208
-1 -1 0.0001 0.0031585482622806804
-1 -1 0.0001 0.0008288694593510115
-1 -1 0.0001 0.1880872564422178
-1 -1 0.0001 0.010569108131835758
-1 -1 0.0001 0.2366400911461365
-1 -1 0.0001 0.006071280116348499
-1 -1 0.0001 0.052310839780520646
-1 -1 0.0001 0.005760078678262892
-1 -1 0.0001 0.44600875919727145
-1 -1 0.0001 0.000538423404909727
-1 -1 0.0001 0.06773258234599355
-1 -1 0.0001 0.12061090992489854
-1 -1 0.0001 1.8811407709318217e-06
-1 -1 0.0001 0.06382319014951787
-1 -1 0.0001 0.17383285600650866
-1 -1 0.0001 0.07245913965816086
-1 -1 0.0001 0.0005193803257872442
-1 -1 0.0001 0.026338905166033544
-1 -1 0.0001 1.5749589824642918e-05
-1 -1 0.0001 0.024728151508739415
-1 -1 0.0001 6.0426580211880854e-05
-1 -1 0.0001 0.025040494068109376
-1 -1 0.0001 0.022043451808689163
-1 -1 0.0001 0.21577425298534214
-1 -1 0.0001 0.2951487369825657
-1 -1 0.0001 1.7034312613795066e-06
-1 -1 0.0001 0.8568736237863235
-1 -1 0.0001 0.028167030317108543
-1 -1 0.0001 0.48446323130733226
-1 -1 0.0001 0.4537687399110102
-1 -1 0.0001 7.038640601852997e-05
-1 -1 0.0001 0.013403890710397048
-1 -1 0.0001 0.9397805348356274
-1 -1 0.0001 0.07135475924656132
-1 -1 0.0001 0.0012026628659274063
-1 -1 0.0001 0.121041782805693
-1 -1 0.0001 0.03937637101130931
-1 -1 0.0001 0.06230814638347071
-1 -1 0.0001 0.010278629988104804
-1 -1 0.0001 0.00027447128420710065
-1 -1 0.0001 0.011455928337269494
-1 -1 0.0001 0.0014632276514272569
-1 -1 0.0001 0.03998892073855975
-1 -1 0.0001 0.31371763426238086
-1 -1 0.0001 2.364222125916804e-05
-1 -1 0.0001 0.049461829493422926
-1 -1 0.0001 0.0002285170347916532
-1 -1 0.0001 0.22776402797126372
-1 -1 0.0001 0.29803128180060723
-1 -1 0.0001 0.007639507339979312
-1 -1 0.0001 0.007363306351229393
-1 -1 0.0001 0.36605944879887153
-1 -1 0.0001 0.15739081766374552
-1 -1 0.0001 0.1392814679894634
-1 -1 0.0001 0.1587204674500271
-1 -1 0.0001 0.4595713297858298
-1 -1 0.0001 0.014324818910377402
-1 -1 0.0001 0.007050869208422128
-1 -1 0.0001 0.22866748858203678
-1 -1 0.0001 0.27089937256224395
-1 -1 0.0001 0.5431014220351654
-1 -1 0.0001 0.0011406819955193104
-1 -1 0.0001 0.10722614184273305
-1 -1 0.0001 0.00022480190754436968
-1 -1 0.0001 0.00850296927306704
-1 -1 0.0001 0.0004043931684885038
-1 -1 0.0001 0.38199985186341767
-1 -1 0.0001 0.009289116993657642
-1 -1 0.0001 9.79364809250427e-08
-1 -1 0.0001 0.016598003521882454
-1 -1 0.0001 0.4156638238010718
-1 -1 0.0001 0.9256261726992245
-1 -1 0.0001 1.3109957563983698e-11
-1 -1 0.0001 0.0008854398950732811
-1 -1 0.0001 0.011439105345679157
-1 -1 0.0001 0.060794746140381495
-1 -1 0.0001 1.3080013343436114e-05
-1 -1 0.0001 0.02305572217489371
-1 -1 0.0001 0.00012022893195084983
-1 -1 0.0001 9.063039697831954e-05
-1 -1 0.0001 0.10457778794017869
-1 -1 0.0001 0.007766717677083701
-1 -1 0.0001 0.0067824583117557236
-1 -1 0.0001 0.0016238654189337787
-1 -1 0.0001 0.013294981919953375
-1 -1 0.0001 0.2605313809565163
-1 -1 0.0001 0.4921122452197617
-1 -1 0.0001 0.00021947949530676247
-1 -1 0.0001 0.4787702941472085
-1 -1 0.0001 5.424555536082121e-05
-1 -1 0.0001 0.0007719469155818004
-1 -1 0.0001 0.0029963517784973304
-1 -1 0.0001 0.03220179954332325
-1 -1 0.0001 0.09297792639001345
-1 -1 0.0001 0.5155693060995274
-1 -1 0.0001 0.03355095352347448
-1 -1 0.0001 0.01968172471765328
-1 -1 0.0001 0.20690829196705585
-1 -1 0.0001 0.31587872934060957
-1 -1 0.0001 0.00019564372802305385
-1 -1 0.0001 0.000333321394931696
-1 -1 0.0001 0.00014729570246707624
-1 -1 0.0001 0.47838273023613265
-1 -1 0.0001 4.506126715098091e-07
-1 -1 0.0001 0.008894359132950336
-1 -1 0.0001 0.01779614194978052
-1 -1 0.0001 0.0028901516280033235
-1 -1 0.0001 0.0018558444814091857
-1 -1 0.0001 0.047921876550818254
-1 -1 0.0001 0.03282152400287841
-1 -1 0.0001 0.49078251185850097
-1 -1 0.0005 1.0188338088967797e-05
-1 -1 0.0005 0.003247965254723373
-1 -1 0.0005 9.992007221626409e-16
-1 -1 0.0005 1.8740564655672642e-12
-1 -1 0.0005 0.0008430185992837069
-1 -1 0.0005 0.0
-1 -1 0.0005 1.1576304315141783e-07
-1 -1 0.0005 6.108336059185149e-11
-1 -1 0.0005 2.325695191984778e-11
-1 -1 0.0005 1.6785898504512176e-07
-1 -1 0.0005 3.039725693376738e-09
-1 -1 0.0005 5.148946635724627e-08
-1 -1 0.0005 2.1250115000981395e-09
-1 -1 0.0005 8.038108734176319e-09
-1 -1 0.0005 0.0
-1 -1 0.0005 0.0
-1 -1 0.0005 0.00013265363845049727
-1 -1 0.0005 1.0825898981048354e-05
-1 -1 0.0005 6.781617489792779e-10
-1 -1 0.0005 1.1607381722456012e-12
-1 -1 0.0005 1.2917709479864925e-07
-1 -1 0.0005 1.582067810090848e-13
-1 -1 0.0005 0.00023790184337946219
-1 -1 0.0005 3.9386114303319175e-07
-1 -1 0.0005 1.951173200787082e-08
-1 -1 0.0005 2.7338250330188885e-07
-1 -1 0.0005 1.7221779557985428e-11
-1 -1 0.0005 7.560618797697316e-14
-1 -1 0.0005 2.273812116371232e-08
-1 -1 0.0005 6.246532237019764e-07
-1 -1 0.0005 4.68908245565558e-11
-1 -1 0.0005 1.4735701892032438e-07
-1 -1 0.0005 1.242322960059994e-07
-1 -1 0.0005 2.4424906541753444e-15
-1 -1 0.0005 6.012967901369848e-13
-1 -1 0.0005 1.7434977905850246e-08
-1 -1 0.0005 6.59499449260359e-05
-1 -1 0.0005 3.4410107851989835e-07
-1 -1 0.0005 1.008155625648044e-07
-1 -1 0.0005 2.4424906541753444e-14
-1 -1 0.0005 1.110714609176e-08
-1 -1 0.0005 2.9530827783119662e-08
-1 -1 0.0005 0.008221960557856844
-1 -1 0.0005 2.109746876832741e-05
-1 -1 0.0005 6.893792203754856e-10
-1 -1 0.0005 1.5159429267441737e-11
-1 -1 0.0005 1.666658375754082e-07
-1 -1 0.0005 4.338529535630187e-12
-1 -1 0.0005 0.0001420890585700496
-1 -1 0.0005 1.5221046645308434e-11
-1 -1 0.0005 1.0562062335850442e-10
-1 -1 0.0005 0.0
-1 -1 0.0005 -6.217248937900877e-15
-1 -1 0.0005 0.0007291400651990854
-1 -1 0.0005 0.0
-1 -1 0.0005 3.4920414027084234e-07
-1 -1 0.0005 1.60764799028712e-07
-1 -1 0.0005 1.2399925530814926e-09
-1 -1 0.0005 2.842170943040401e-14
-1 -1 0.0005 0.0003199808547873495
-1 -1 0.0005 0.001599195414584531
-1 -1 0.0005 3.443903768829415e-07
-1 -1 0.0005 1.948214367608614e-08
-1 -1 0.0005 8.060219158778636e-14
-1 -1 0.0005 6.996335467612802e-05
-1 -1 0.0005 0.00016873703330733125
-1 -1 0.0005 -4.440892098500626e-16
-1 -1 0.0005 1.3066214776813467e-10
-1 -1 0.0005 0.0
-1 -1 0.0005 2.706394470630702e-05
-1 -1 0.0005 0.0
-1 -1 0.0005 1.8748855757477756e-05
-1 -1 0.0005 6.49132630914373e-05
-1 -1 0.0005 4.0263504053061894e-07
-1 -1 0.0005 4.150391141877208e-11
-1 -1 0.0005 0.0
-1 -1 0.0005 1.1605161276406761e-12
-1 -1 0.0005 1.5780243778351632e-09
-1 -1 0.0005 0.0
-1 -1 0.0005 2.5087663310108255e-05
-1 -1 0.0005 8.490985692333197e-13
-1 -1 0.0005 0.0
-1 -1 0.0005 2.4070412805166086e-06
-1 -1 0.0005 0.0
-1 -1 0.0005 7.093998832807813e-08
-1 -1 0.0005 0.0033948106233689934
-1 -1 0.0005 0.00015837975355148526
-1 -1 0.0005 1.2204574804330903e-05
-1 -1 0.0005 7.259130851977602e-08
-1 -1 0.0005 0.00029479573784296775
-1 -1 0.0005 0.0
-1 -1 0.0005 0.2919448762888146
-1 -1 0.0005 1.9380687563019805e-05
-1 -1 0.0005 4.212372317624613e-08
-1 -1 0.0005 2.338504945242903e-10
-1 -1 0.0005 2.9092417364040557e-09
-1 -1 0.0005 -3.9968028886505635e-15
-1 -1 0.0005 2.613309568744171e-11
-1 -1 0.0005 9.873009076954986e-10
-1 -1 0.0005 7.839557146782639e-07
-1 -1 0.0005 0.015289725504179952
-1 -1 0.0005 -1.7763568394002505e-14
-1 -1 0.0005 2.0173242409882164e-08
-1 -1 0.0005 3.0963289709973196e-09
-1 -1 0.0005 1.3859978629682246e-05
-1 -1 0.0005 0.0010888419410997052
-1 -1 0.0005 2.517384745104323e-09
-1 -1 0.0005 1.905828567938528e-05
-1 -1 0.0005 0.0
-1 -1 0.0005 0.0
-1 -1 0.0005 -2.4424906541753444e-15
-1 -1 0.0005 3.285425513643858e-06
-1 -1 0.0005 1.2700729357106866e-11
-1 -1 0.0005 0.0017647273902057226
-1 -1 0.0005 3.6455998758677666e-06
-1 -1 0.0005 4.156731625570842e-10
-1 -1 0.0005 9.41158595502145e-10
-1 -1 0.0005 6.3871410597160505e-06
-1 -1 0.0005 8.316600741409275e-10
-1 -1 0.0005 0.0006412104943407382
-1 -1 0.0005 8.478185891114265e-07
-1 -1 0.0005 0.0
-1 -1 0.0005 1.3729338022017146e-07
-1 -1 0.0005 6.168592303623655e-10
-1 -1 0.0005 1.1541642086498882e-09
-1 -1 0.0005 1.5959417676292276e-08
-1 -1 0.0005 1.957494263093995e-05
-1 -1 0.0005 -1.554312234475219e-14
-1 -1 0.0005 1.4273814155085773e-06
-1 -1 0.0005 0.0009653706387318106
-1 -1 0.0005 1.7973562895789996e-06
-1 -1 0.0005 0.00029859019452627145
-1 -1 0.0005 9.123590659076974e-06
-1 -1 0.0005 0.0
-1 -1 0.0005 0.0
-1 -1 0.0005 3.3405886501469695e-08
-1 -1 0.0005 6.962248333408638e-09
-1 -1 0.0005 5.7865934266487784e-12
-1 -1 0.0005 1.432085567931729e-05
-1 -1 0.0005 0.00034179407048184896
-1 -1 0.0005 6.402044203435153e-06
-1 -1 0.0005 3.366307232965937e-12
-1 -1 0.0005 3.631539513548887e-13
-1 -1 0.0005 2.164260015646846e-08
-1 -1 0.0005 1.522157087707754e-06
-1 -1 0.0005 9.53608123133165e-06
-1 -1 0.0005 2.019210354475831e-09
-1 -1 0.0005 1.0737873661903485e-05
-1 -1 0.0005 7.706637827897822e-08
-1 -1 0.0005 0.0
-1 -1 0.0005 2.304463392110989e-06
-1 -1 0.0005 1.3709766655267686e-10
-1 -1 0.0005 3.7403413699621524e-13
-1 -1 0.0005 2.192374060072666e-10
-1 -1 0.0005 3.28738886024027e-06
-1 -1 0.0005 0.0
-1 -1 0.0005 4.799750208506204e-06
-1 -1 0.0005 3.384780812165644e-05
-1 -1 0.0005 8.663318951107613e-10
-1 -1 0.0005 1.4147832694266782e-07
-1 -1 0.0005 1.5654144647214707e-14
-1 -1 0.0005 1.4367174117069226e-11
-1 -1 0.0005 5.540012892879531e-14
-1 -1 0.0005 0.010299253697938049
-1 -1 0.0005 2.6827741761437096e-07
-1 -1 0.0005 0.0
-1 -1 0.0005 1.0750256240754652e-10
-1 -1 0.0005 9.147993473845872e-11
-1 -1 0.0005 3.953615212992645e-12
-1 -1 0.0005 2.2911486241561363e-06
-1 -1 0.0005 1.3100631690576847e-14
-1 -1 0.0005 3.847082211128061e-06
-1 -1 0.0005 1.0933202718721446e-06
-1 -1 0.0005 5.482746701090946e-09
-1 -1 0.0005 1.0105527525894331e-10
-1 -1 0.0005 0.0
-1 -1 0.0005 5.980771433655718e-12
-1 -1 0.0005 5.511945122549378e-09
-1 -1 0.0005 0.0
-1 -1 0.0005 4.542170195520612e-09
-1 -1 0.0005 6.85678759326791e-08
-1 -1 0.0005 2.1271873151818e-13
-1 -1 0.0005 9.306407564690922e-06
-1 -1 0.0005 4.6031891409725745e-08
-1 -1 0.0005 0.0006674858584255761
-1 -1 0.0005 3.8634910826118585e-09
-1 -1 0.0005 -2.2648549702353193e-14
-1 -1 0.0005 3.5868835839281132e-06
-1 -1 0.0005 1.4388438157708627e-05
-1 -1 0.0005 1.0902390101819037e-13
-1 -1 0.0005 2.9032332093947844e-13
-1 -1 0.0005 1.6529727082659207e-06
-1 -1 0.0005 2.8538746921213942e-09
-1 -1 0.0005 1.6342482922482304e-13
-1 -1 0.0005 4.085620730620576e-14
-1 -1 0.0005 5.571212167154727e-07
-1 -1 0.0005 1.4632739464559563e-13
-1 -1 0.0005 9.581903048783147e-10
-1 -1 0.0005 5.49219986156757e-07
-1 -1 0.0005 5.333866681667132e-11
-1 -1 0.0005 1.669323399067224e-06
-1 -1 0.0005 0.0
-1 -1 0.0005 0.006239202932740606
-1 -1 0.0005 6.001865671123596e-13
-1 -1 0.0005 4.4779224772639736e-10
-1 -1 0.0005 2.1645107861623103e-07
-1 -1 0.0005 9.498153339393411e-07
-1 -1 0.0005 2.7977620220553945e-13
-1 -1 0.0005 2.389951569981008e-10
-1 -1 0.0005 1.8681153535204942e-07
-1 -1 0.0005 3.5841392076463308e-09
-1 -1 0.0005 1.8193170073788067e-05
-1 -1 0.0005 0.00010295295884976685
-1 -1 0.0005 1.4811596393826676e-11
-1 -1 0.0005 1.3891150452138845e-09
-1 -1 0.0005 2.7777695519315415e-06
-1 -1 0.0005 2.2347372519160302e-07
-1 -1 0.0005 1.887601186467691e-12
-1 -1 0.0005 3.928472717129594e-07
-1 -1 0.0005 9.102352205303532e-11
-1 -1 0.0005 0.007753781910364244
-1 -1 0.0005 1.8200430051962257e-09
-1 -1 0.0005 6.734083402015756e-09
-1 -1 0.0005 2.324151981980549e-11
-1 -1 0.0005 0.0
-1 -1 0.0005 4.742872761198669e-13
-1 -1 0.0005 3.804545567476225e-11
-1 -1 0.0005 6.307459211152278e-05
-1 -1 0.0005 2.2870594307278225e-14
-1 -1 0.0005 -3.1086244689504383e-15
-1 -1 0.0005 5.454281248873372e-09
-1 -1 0.0005 9.062262051884318e-11
-1 -1 0.0005 0.0
-1 -1 0.0005 9.910550158309661e-11
-1 -1 0.0005 7.6121824560404505e-06
-1 -1 0.0005 9.325873406851315e-15
-1 -1 0.0005 2.3532181647745176e-08
-1 -1 0.0005 0.0
-1 -1 0.0005 1.2363772252665939e-06
-1 -1 0.0005 1.7944001605041393e-05
-1 -1 0.0005 -6.217248937900877e-15
-1 -1 0.0005 0.00016322753223452224
-1 -1 0.0005 2.7755575615628914e-15
-1 -1 0.0005 1.850963826655061e-12
-1 -1 0.0005 3.629803391191899e-08
-1 -1 0.0005 2.0194024230590912e-10
-1 -1 0.0005 0.0
-1 -1 0.0005 3.11972669919669e-14
-1 -1 0.0005 1.0110823289721793e-09
-1 -1 0.0005 2.876356168579619e-06
-1 -1 0.0005 4.882760862301438e-13
-1 -1 0.0005 2.220446049250313e-15
-1 -1 0.0005 4.805045250577678e-13
-1 -1 0.0005 4.0059344730281055e-10
-1 -1 0.0005 1.5543122344752192e-15
-1 -1 0.0005 3.279728115435088e-05
-1 -1 0.0005 6.685644260429058e-10
-1 -1 0.0005 2.3897977041720253e-08
-1 -1 0.0005 2.779998453661392e-13
-1 -1 0.0005 0.0
-1 -1 0.0005 0.0003554323121742753
-1 -1 0.0005 2.0776880216288873e-10
-1 -1 0.0005 0.0
-1 -1 0.0005 0.0030611564942402136
-1 -1 0.0005 0.0
-1 -1 0.0005 1.3220534609281742e-05
-1 -1 0.0005 5.828670879282072e-14
-1 -1 0.0005 7.393061072846763e-05
-1 -1 0.0005 0.0035874933149849797
-1 -1 0.0005 9.901169983894675e-08
-1 -1 0.0005 5.589341434131256e-09
-1 -1 0.0005 5.156042259812921e-10
-1 -1 0.0005 0.0
-1 -1 0.0005 0.013835312290040758
-1 -1 0.0005 3.521880564960611e-10
-1 -1 0.0005 4.307165735184526e-09
-1 -1 0.0005 1.7734547164138803e-10
-1 -1 0.0005 0.0
-1 -1 0.0005 7.566845662276833e-07
-1 -1 0.0005 1.6754112208694494e-07
-1 -1 0.0005 2.0420203750148858e-08
-1 -1 0.0005 1.9742874002304234e-11
-1 -1 0.0005 1.7541523789077473e-14
-1 -1 0.0005 1.0733636202076013e-12
-1 -1 0.0005 7.590594819362195e-13
-1 -1 0.0005 1.0160364933842203e-06
-1 -1 0.0005 2.7809784375332214e-05
-1 -1 0.0005 0.015309091735268399
-1 -1 0.0005 0.0
-1 -1 0.0005 0.0
-1 -1 0.0005 9.023425630139137e-06
-1 -1 0.0005 2.0650148258027912e-14
-1 -1 0.0005 5.8369655495438266e-05
-1 -1 0.0005 4.392375352324507e-12
-1 -1 0.0005 3.849990548587812e-09
-1 -1 0.0005 2.4191249003990833e-10
-1 -1 0.0005 2.845501612114276e-13
-1 -1 0.0005 0.0
-1 -1 0.0005 9.955315316378943e-05
-1 -1 0.0005 1.344698585814541e-08
-1 -1 0.0005 1.0904610547868288e-12
-1 -1 0.0005 0.0
-1 -1 0.0005 0.0006009752793521006
-1 -1 0.0005 8.967612226462585e-06
-1 -1 0.0005 2.2226664952995634e-13
-1 -1 0.0005 1.6337929897858317e-09
-1 -1 0.0005 7.394085344003543e-14
-1 -1 0.0005 0.0
-1 -1 0.0005 1.7910033212054088e-07
-1 -1 0.0005 1.1985059611419047e-09
-1 -1 0.0005 7.620599872248945e-06
-1 -1 0.0005 1.119295344387261e-05
-1 -1 0.0005 7.672230828426052e-08
-1 -1 0.0005 3.4930412995404225e-07
-1 -1 0.0005 4.973799150320701e-14
-1 -1 0.0005 1.0135512310327499e-05
-1 -1 0.0005 0.0
-1 -1 0.0005 1.2091286106019616e-05
-1 -1 0.0005 2.8826343201338034e-08
-1 -1 0.0005 3.885780586188048e-15
-1 -1 0.0005 0.0
-1 -1 0.0005 1.288193421999928e-05
-1 -1 0.0005 1.893818435405592e-12
-1 -1 0.0005 5.242334344401911e-10
-1 -1 0.0005 2.708944180085382e-14
-1 -1 0.0005 6.94999613415348e-13
-1 -1 0.0005 3.947537352555486e-08
-1 -1 0.0005 6.176174469629814e-06
-1 -1 0.0005 1.0336176359260207e-12
-1 -1 0.0005 5.4811897243212115e-09
-1 -1 0.0005 2.570037516136381e-10
-1 -1 0.0005 0.00021074617237215598
-1 -1 0.0005 2.3809738625146792e-09
-1 -1 0.0005 3.188891373184788e-10
-1 -1 0.0005 2.20638177119703e-05
-1 -1 0.0005 2.910061080996229e-11
-1 -1 0.0005 0.00020545275971528554
-1 -1 0.0005 6.22431661767564e-10
-1 -1 0.0005 4.999989019482953e-07
-1 -1 0.0005 4.5664829032565635e-06
-1 -1 0.0005 0.0
-1 -1 0.0005 3.414960629277708e-06
-1 -1 0.0005 3.6504971490103344e-07
-1 -1 0.0005 0.0421151486703738
-1 -1 0.0005 5.034843781892562e-07
-1 -1 0.0005 0.003913035370920248
-1 -1 0.0005 2.7533531010703882e-14
-1 -1 0.0005 1.9971468923074553e-11
-1 -1 0.0005 5.773159728050814e-15
-1 -1 0.0005 2.2704374158522e-08
-1 -1 0.0005 1.0774688474768368e-08
