N M h2 pval
-1 -1 0.0001 2.54748684713757e-06
-1 -1 0.0001 2.862262763581036e-05
-1 -1 0.0001 8.394442053027973e-06
-1 -1 0.0001 0.00043338544140980595
-1 -1 0.0001 0.31477736150262337
-1 -1 0.0001 0.010833472731829774
-1 -1 0.0001 0.0017041468073857313
-1 -1 0.0001 0.053093090306963964
-1 -1 0.0001 2.7587734706679967e-06
-1 -1 0.0001 0.009499184774772962
-1 -1 0.0001 0.17340224240787672
-1 -1 0.0001 0.0005351197976061206
-1 -1 0.0001 0.014832974634295448
-1 -1 0.0001 0.012815055802784192
-1 -1 0.0001 0.2802319854386429
-1 -1 0.0001 0.06748269499091153
-1 -1 0.0001 0.5613167992898109
-1 -1 0.0001 0.03532216433334967
-1 -1 0.0001 0.03192889771430829
-1 -1 0.0001 5.624611202015295e-05
-1 -1 0.0001 0.00530809280992639
-1 -1 0.0001 2.413652160693225e-06
-1 -1 0.0001 4.607647596799325e-12
-1 -1 0.0001 3.933471082184781e-08
-1 -1 0.0001 0.027528139817504016
-1 -1 0.0001 0.08102170137333764
-1 -1 0.0001 0.009222163684971862
-1 -1 0.0001 0.10321358117363
-1 -1 0.0001 0.1591887795156729
-1 -1 0.0001 0.01040601454764889
-1 -1 0.0001 0.6532188337710828
-1 -1 0.0001 0.141858864118245
-1 -1 0.0001 0.6839711896154843
-1 -1 0.0001 5.3902906332892186e-05
-1 -1 0.0001 8.975638448927015e-06
-1 -1 0.0001 0.12092534624727314
-1 -1 0.0001 0.014052008101426372
-1 -1 0.0001 0.19767591455692812
-1 -1 0.0001 0.06249591037797042
-1 -1 0.0001 0.5457801898758059
-1 -1 0.0001 0.19230275630458582
-1 -1 0.0001 0.016350552599895485
-1 -1 0.0001 0.0042413668612255595
-1 -1 0.0001 7.220612342373478e-06
-1 -1 0.0001 0.0012197946403527116
-1 -1 0.0001 1.6387860769517815e-05
-1 -1 0.0001 0.0004188764248007626
-1 -1 0.0001 0.05452231120783568
-1 -1 0.0001 0.051391331669615625
-1 -1 0.0001 0.315848662733059
-1 -1 0.0001 0.06594276827854384
-1 -1 0.0001 8.391786951800206e-05
-1 -1 0.0001 0.0001737643553682
-1 -1 0.0001 0.013542210569871593
-1 -1 0.0001 0.08382614807274591
-1 -1 0.0001 0.1843139493367809
-1 -1 0.0001 0.48477559990478647
-1 -1 0.0001 0.39631929924659826
-1 -1 0.0001 7.632230917264948e-06
-1 -1 0.0001 0.806875786757199
-1 -1 0.0001 6.881322478502483e-08
-1 -1 0.0001 3.0576521636849208e-06
-1 -1 0.0001 0.002078178066855285
-1 -1 0.0001 9.389844457530216e-10
-1 -1 0.0001 0.2535050292116817
-1 -1 0.0001 1.9985052094995126e-05
-1 -1 0.0001 0.4738952824250665
-1 -1 0.0001 0.00996674307204548
-1 -1 0.0001 0.12793653567044827
-1 -1 0.0001 0.008318737178674818
-1 -1 0.0001 0.007445567149264809
-1 -1 0.0001 0.1075102983950953
-1 -1 0.0001 0.00616670276635789
-1 -1 0.0001 0.07572673935997098
-1 -1 0.0001 7.4433881713797945e-06
-1 -1 0.0001 5.486640996865688e-06
-1 -1 0.0001 0.050886409092648854
-1 -1 0.0001 0.08887536827103737
-1 -1 0.0001 0.000904022337839816
-1 -1 0.0001 0.0009722948898427397
-1 -1 0.0001 0.10955167249614495
-1 -1 0.0001 0.2505216219159353
-1 -1 0.0001 0.0010518930704304097
-1 -1 0.0001 0.002330973473333331
-1 -1 0.0001 0.13194037732027464
-1 -1 0.0001 0.10456895311440195
-1 -1 0.0001 0.004438605239777127
-1 -1 0.0001 0.6779922685441857
-1 -1 0.0001 0.00017560019472040445
-1 -1 0.0001 0.030976484246764358
-1 -1 0.0001 0.5964265201341308
-1 -1 0.0001 0.2654294388165698
-1 -1 0.0001 0.030149481720214588
-1 -1 0.0001 0.0004494566831004798
-1 -1 0.0001 0.0005282517587597013
-1 -1 0.0001 0.023121752341370705
-1 -1 0.0001 0.09809514185351054
-1 -1 0.0001 2.3757371125920912e-07
-1 -1 0.0001 0.007021857823766964
-1 -1 0.0001 0.03749969105599238
-1 -1 0.0001 0.00010165058286326634
-1 -1 0.0001 0.21177220447397127
-1 -1 0.0001 0.08623578843045743
-1 -1 0.0001 0.040809721410385635
-1 -1 0.0001 0.13180265693149518
-1 -1 0.0001 0.0034583626902312536
-1 -1 0.0001 0.21623942524909745
-1 -1 0.0001 9.817880265661216e-06
-1 -1 0.0001 0.13569491188947103
-1 -1 0.0001 0.25798945533926654
-1 -1 0.0001 1.5807120301580824e-07
-1 -1 0.0001 0.020463293638307234
-1 -1 0.0001 0.10302535576279881
-1 -1 0.0001 0.07771642730615091
-1 -1 0.0001 0.053779870787539985
-1 -1 0.0001 0.0023829013383873665
-1 -1 0.0001 0.0004886383404929528
-1 -1 0.0001 0.27209039697140025
-1 -1 0.0001 1.4183459851047076e-07
-1 -1 0.0001 0.001269517678750387
-1 -1 0.0001 0.00016321217224879447
-1 -1 0.0001 5.192828088196322e-06
-1 -1 0.0001 0.00010719784740254035
-1 -1 0.0001 0.07796914582999726
-1 -1 0.0001 0.29818071641054544
-1 -1 0.0001 0.0009723908713850093
-1 -1 0.0001 0.14573674819451743
-1 -1 0.0001 0.04316339553344528
-1 -1 0.0001 2.5448144702622244e-09
-1 -1 0.0001 0.020723331210916185
-1 -1 0.0001 0.001275855463425346
-1 -1 0.0001 1.6592228584300095e-05
-1 -1 0.0001 0.005360806427976095
-1 -1 0.0001 0.7387940599106888
-1 -1 0.0001 9.375626496477274e-05
-1 -1 0.0001 0.2851812763825855
-1 -1 0.0001 6.350475700855895e-14
-1 -1 0.0001 3.105219155141725e-07
-1 -1 0.0001 0.001026374973915889
-1 -1 0.0001 0.23998283509045082
-1 -1 0.0001 0.0015568180153687772
-1 -1 0.0001 0.007602210940997334
-1 -1 0.0001 0.2804733727553087
-1 -1 0.0001 0.200935175833032
-1 -1 0.0001 0.03393762144159629
-1 -1 0.0001 5.5473583282505956e-08
-1 -1 0.0001 0.0013666878737002008
-1 -1 0.0001 0.06405165252237766
-1 -1 0.0001 0.14360516362976627
-1 -1 0.0001 0.11196339145422818
-1 -1 0.0001 0.025058531191069378
-1 -1 0.0001 0.30869987554815137
-1 -1 0.0001 0.0018114446320105504
-1 -1 0.0001 9.216630677211235e-05
-1 -1 0.0001 0.0006942854939324672
-1 -1 0.0001 0.3352198370043
-1 -1 0.0001 0.6166277171403377
-1 -1 0.0001 0.0018274398513951073
-1 -1 0.0001 0.005859409406424709
-1 -1 0.0001 0.041320948054928586
-1 -1 0.0001 6.503842706129248e-05
-1 -1 0.0001 0.6494014339066623
-1 -1 0.0001 0.004230376808720737
-1 -1 0.0001 0.4234324471826041
-1 -1 0.0001 1.355908496591951e-09
-1 -1 0.0001 6.679572306600434e-06
-1 -1 0.0001 0.0819432112094024
-1 -1 0.0001 0.3329370882620908
-1 -1 0.0001 0.0021767337788695107
-1 -1 0.0001 0.00043953593153966963
-1 -1 0.0001 0.05011020798327359
-1 -1 0.0001 0.009165866567862224
-1 -1 0.0001 0.00031767535610371933
-1 -1 0.0001 5.360905784312919e-05
-1 -1 0.0001 0.14362823863134344
-1 -1 0.0001 0.018637033083634735
-1 -1 0.0001 0.009853246085971046
-1 -1 0.0001 0.3115245761405985
-1 -1 0.0001 0.13713598428015272
-1 -1 0.0001 0.1080298063332934
-1 -1 0.0001 0.00046769705954030627
-1 -1 0.0001 0.009077654407764646
-1 -1 0.0001 0.09295350504134281
-1 -1 0.0001 0.11274319718098202
-1 -1 0.0001 5.3476989485323756e-05
-1 -1 0.0001 0.27790822770109425
-1 -1 0.0001 0.4565120873872077
-1 -1 0.0001 0.0035857416991442737
-1 -1 0.0001 0.2170759991416431
-1 -1 0.0001 0.0008692412329625032
-1 -1 0.0001 0.32005333954297954
-1 -1 0.0001 0.273099785358227
-1 -1 0.0001 0.0002880445590121017
-1 -1 0.0001 0.004234803983002355
-1 -1 0.0001 2.9984702216490078e-05
-1 -1 0.0001 0.0049240227672042725
-1 -1 0.0001 0.10215186083200489
-1 -1 0.0001 0.09126109569610097
-1 -1 0.0001 0.7447053848317587
-1 -1 0.0001 0.5243871428780322
-1 -1 0.0001 0.004497649504460521
-1 -1 0.0001 0.062396451700751365
-1 -1 0.0001 0.08315205092217537
-1 -1 0.0001 0.00011591002550837004
-1 -1 0.0001 0.0005246812580532723
-1 -1 0.0001 0.00314722243629717
-1 -1 0.0001 0.055986811654920254
-1 -1 0.0001 0.07472839622565364
-1 -1 0.0001 0.4882675264561521
-1 -1 0.0001 0.07706488018215185
-1 -1 0.0001 9.505269393805804e-08
-1 -1 0.0001 0.007877107065035749
-1 -1 0.0001 6.801232164344029e-06
-1 -1 0.0001 1.0990909444785757e-06
-1 -1 0.0001 0.08756403802841084
-1 -1 0.0001 0.00023335586719341883
-1 -1 0.0001 0.8606116722544006
-1 -1 0.0001 3.984698307313295e-05
-1 -1 0.0001 0.006770613316286367
-1 -1 0.0001 0.9299774879982347
-1 -1 0.0001 0.00015953887722264248
-1 -1 0.0001 0.04288859375125509
-1 -1 0.0001 0.0004116028711516062
-1 -1 0.0001 0.0008988566045737834
-1 -1 0.0001 0.004390562349148919
-1 -1 0.0001 0.022472131442680454
-1 -1 0.0001 0.003694237854207527
-1 -1 0.0001 0.09833265114196432
-1 -1 0.0001 0.005478970064741184
-1 -1 0.0001 0.0041395756898529035
-1 -1 0.0001 0.7913175396130457
-1 -1 0.0001 0.07196769927569568
-1 -1 0.0001 0.21135338886092603
-1 -1 0.0001 0.03455800693673661
-1 -1 0.0001 0.003816427552688073
-1 -1 0.0001 0.04519245815956441
-1 -1 0.0001 0.038116027406798314
-1 -1 0.0001 0.010578757118708704
-1 -1 0.0001 0.11107172159535184
-1 -1 0.0001 1.3979600144153892e-08
-1 -1 0.0001 0.0019985349350082338
-1 -1 0.0001 7.618087839011967e-05
-1 -1 0.0001 0.010300126251031827
-1 -1 0.0001 0.10694544471566558
-1 -1 0.0001 2.075302656390221e-06
-1 -1 0.0001 1.0140902107935723e-05
-1 -1 0.0001 0.5704588176027696
-1 -1 0.0001 0.03285523436209914
-1 -1 0.0001 3.222664433200073e-05
-1 -1 0.0001 0.5332981595132786
-1 -1 0.0001 3.736154869005137e-05
-1 -1 0.0001 0.00678531565728846
-1 -1 0.0001 0.18656089161925515
-1 -1 0.0001 2.071785989432584e-06
-1 -1 0.0001 0.008774204448803502
-1 -1 0.0001 3.6271312633173736e-05
-1 -1 0.0001 0.04985316294274611
-1 -1 0.0001 8.315570454442422e-13
-1 -1 0.0001 0.004318674977493608
-1 -1 0.0001 0.6703625889133179
-1 -1 0.0001 0.00028930458106901646
-1 -1 0.0001 0.054807050363589016
-1 -1 0.0001 0.0009915797474739918
-1 -1 0.0001 0.08288997730460435
-1 -1 0.0001 0.37619385346660994
-1 -1 0.0001 0.005674920953346874
-1 -1 0.0001 0.25496089539298683
-1 -1 0.0001 1.587754726584123e-06
-1 -1 0.0001 0.07102345490067441
-1 -1 0.0001 0.22292945013046828
-1 -1 0.0001 0.11173799338462787
-1 -1 0.0001 0.1792073251282711
-1 -1 0.0001 0.07261607644541246
-1 -1 0.0001 0.0015373582290819643
-1 -1 0.0001 0.22834683100592645
-1 -1 0.0001 0.48083130985360556
-1 -1 0.0001 0.011326532535250733
-1 -1 0.0001 0.0013602052071213233
-1 -1 0.0001 0.015936317343314466
-1 -1 0.0001 0.03018797426780906
-1 -1 0.0001 0.0690378648646669
-1 -1 0.0001 0.014474463053609776
-1 -1 0.0001 0.030735794854695575
-1 -1 0.0001 0.002375039111337851
-1 -1 0.0001 0.0003751339485492666
-1 -1 0.0001 0.09657440664272054
-1 -1 0.0001 2.9749160819547704e-05
-1 -1 0.0001 0.003109380383111926
-1 -1 0.0001 0.0007765474660617055
-1 -1 0.0001 1.2934367887851295e-07
-1 -1 0.0001 0.07845336293878202
-1 -1 0.0001 1.2386892073501521e-05
-1 -1 0.0001 0.0012978107638855763
-1 -1 0.0001 0.002280332746882996
-1 -1 0.0001 0.008107175655094001
-1 -1 0.0001 0.0015168417534500156
-1 -1 0.0001 2.2215847965356694e-05
-1 -1 0.0001 0.060896370273786804
-1 -1 0.0001 0.0008083529936888656
-1 -1 0.0001 0.07141080248348786
-1 -1 0.0001 0.05578443475820827
-1 -1 0.0001 0.0068279106798614375
-1 -1 0.0001 0.0002985196583459304
-1 -1 0.0001 0.029878277026430644
-1 -1 0.0001 0.017211643296715096
-1 -1 0.0001 1.906078483382423e-06
-1 -1 0.0001 0.0028992161511196546
-1 -1 0.0001 0.0028950742658355733
-1 -1 0.0001 0.25735084510937645
-1 -1 0.0001 3.595246332865898e-07
-1 -1 0.0001 0.0036230882483295757
-1 -1 0.0001 0.0573899723064637
-1 -1 0.0001 0.0020103750620515948
-1 -1 0.0001 0.0043187298308274835
-1 -1 0.0001 0.034031729401454935
-1 -1 0.0001 0.016605954843407433
-1 -1 0.0001 0.015884449117154253
-1 -1 0.0001 0.009936282892389903
-1 -1 0.0001 5.0476313906422376e-08
-1 -1 0.0001 0.07205940359257335
-1 -1 0.0001 0.49022670880981856
-1 -1 0.0001 0.011390521849229618
-1 -1 0.0001 0.08239678632901037
-1 -1 0.0001 0.001877645590929622
-1 -1 0.0001 1.9219025618966157e-05
-1 -1 0.0001 0.048139812338083954
-1 -1 0.0001 0.008370520283792704
-1 -1 0.0001 0.006680390700388061
-1 -1 0.0001 0.43197975961453394
-1 -1 0.0001 1.0988648213583474e-08
-1 -1 0.0001 0.13374833758248283
-1 -1 0.0001 0.24575493060710163
-1 -1 0.0001 5.037163852694704e-07
-1 -1 0.0001 0.018510441528545085
-1 -1 0.0001 0.000475333009850476
-1 -1 0.0001 0.2454326275922014
-1 -1 0.0001 2.862084100829776e-07
-1 -1 0.0001 0.12990858689579388
-1 -1 0.0001 0.061675840706070684
-1 -1 0.0001 0.7098438124499576
-1 -1 0.0001 3.065574234195623e-05
-1 -1 0.0001 0.04615320147874602
-1 -1 0.0001 0.00032261286853341176
-1 -1 0.0001 0.014078901116112763
-1 -1 0.0001 5.072995500865485e-05
-1 -1 0.0001 0.03632968129132419
-1 -1 0.0001 0.011333522327047652
-1 -1 0.0001 0.041172205750754975
-1 -1 0.0001 3.7682129971905454e-07
-1 -1 0.0001 0.06846678427790831
-1 -1 0.0001 0.06650388715728517
-1 -1 0.0001 0.02534425963714748
-1 -1 0.0001 2.919892017061443e-08
-1 -1 0.0001 0.00018152909398649886
-1 -1 0.0001 0.07083786860941099
-1 -1 0.0001 5.932553398868556e-06
-1 -1 0.0001 1.7207007189767864e-05
-1 -1 0.0001 0.07570597933518308
-1 -1 0.0001 0.2516135732855602
-1 -1 0.0001 0.10398167450228124
-1 -1 0.0001 0.004706689789503282
-1 -1 0.0001 2.5847943139201135e-05
-1 -1 0.0001 4.982113240414865e-05
-1 -1 0.0001 0.031549435089141764
-1 -1 0.0001 0.0001257596680730444
-1 -1 0.0001 0.0006790435019485841
-1 -1 0.0001 0.002556812033047473
-1 -1 0.0001 0.025564762265800844
-1 -1 0.0001 5.27892431989585e-08
-1 -1 0.0001 0.19262494244870743
-1 -1 0.0001 0.26103044692661903
-1 -1 0.0001 0.07605035287649065
-1 -1 0.0001 0.000559254996531644
