N,M,h2,h2_est,h2_diff
-1,-1,0.1,0.11215279291993119,-0.012152792919931182
-1,-1,0.1,0.08726469099664282,0.01273530900335719
-1,-1,0.1,0.09923532426535579,0.0007646757346442129
-1,-1,0.1,0.08216788200907457,0.017832117990925433
-1,-1,0.1,0.08237079110155708,0.017629208898442925
-1,-1,0.1,0.10872681825391177,-0.008726818253911764
-1,-1,0.1,0.09468305904169891,0.005316940958301097
-1,-1,0.1,0.12711074253328117,-0.027110742533281162
-1,-1,0.1,0.10576490091237616,-0.00576490091237615
-1,-1,0.1,0.07753553553253849,0.022464464467461517
-1,-1,0.1,0.10656556713393346,-0.006565567133933456
-1,-1,0.1,0.10204097406362941,-0.0020409740636294083
-1,-1,0.1,0.09665121094159078,0.0033487890584092267
-1,-1,0.1,0.08144491301589475,0.018555086984105254
-1,-1,0.1,0.057276910859176446,0.04272308914082356
-1,-1,0.1,0.10995018827713283,-0.00995018827713283
-1,-1,0.1,0.10704852535957891,-0.007048525359578908
-1,-1,0.1,0.09832839796305608,0.0016716020369439283
-1,-1,0.1,0.07256096209322899,0.02743903790677102
-1,-1,0.1,0.1186789528164142,-0.0186789528164142
-1,-1,0.1,0.06935997992754256,0.030640020072457447
-1,-1,0.1,0.08921054551197571,0.010789454488024292
-1,-1,0.1,0.07350024784259668,0.026499752157403328
-1,-1,0.1,0.1213121755133296,-0.02131217551332959
-1,-1,0.1,0.10656556713393346,-0.006565567133933456
-1,-1,0.1,0.10914542804728677,-0.009145428047286769
-1,-1,0.1,0.11025024622474777,-0.010250246224747767
-1,-1,0.1,0.08273527983598207,0.017264720164017935
-1,-1,0.1,0.0949083087839916,0.005091691216008401
